DATA,dia_semana,hora,natureza,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereço,detalhe_endereco_acidente,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via
2019-11-12,terça-feira ,08:41:00,SEM VÍTIMA,DOIS UNIDOS,AVENIDA,AVENIDA HILDEBRANDO DE VASCONCELOS,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,R-6a,
2019-11-12,terça-feira ,10:04:00,SEM VÍTIMA,PINA,AVENIDA,AVENIDA ENCANTA MOCA,,,CHOQUE VEÍCULO PARADO,"2,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,30 km/h
2019-11-12,terça-feira ,10:10:00,SEM VÍTIMA,JARDIM SÃO PAULO,AVENIDA,AVENIDA RECIFE,,,COLISÃO TRASEIRA,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,
2019-11-12,terça-feira ,10:36:00,SEM VÍTIMA,CURADO,AVENIDA,AVENIDA PREFEITO ANTONIO PEREIRA,RUA,RUA MINISTRO MARIO ANDREAZZA,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-11-12,terça-feira ,10:45:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,RUA,RUA HENRIQUE CAPITULINO,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2019-11-12,terça-feira ,11:04:00,SEM VÍTIMA,VASCO DA GAMA,RUA,RUA DOIS DE FEVEREIRO,RUA,RUA NORDESTE,ABALROAMENTO TRANSVERSAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,,
2019-11-12,terça-feira ,11:05:00,SEM VÍTIMA,VÁRZEA,RUA,RUA MARECHAL MANOEL LUIS OSORIO,RUA,RUA ZEZITO COSTA REGO,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Placas Pare,
2019-11-12,terça-feira ,11:13:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO TRASEIRA,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Viaduto,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-12,terça-feira ,11:36:00,SEM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO TRASEIRA,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,,60 km/h
2019-11-12,terça-feira ,11:36:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-11-12,terça-feira ,12:09:00,SEM VÍTIMA,AFOGADOS,RUA,RUA NICOLAU PEREIRA,RUA,RUA DA PAZ,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6a,40 km/h
2019-11-12,terça-feira ,12:19:00,COM VÍTIMA,CAXANGÁ,RUA,RUA JOSE OSORIO,,,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Cruzamento,Bom,,Perfeito estado,Seca,Perfeito estado,,,40 km/h
2019-11-12,terça-feira ,12:31:00,SEM VÍTIMA,TORRÕES,RUA,RUA QUINZE DE MARCO,RUA,RUA DELMIRO GOUVEIA,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-12,terça-feira ,13:06:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h
2019-11-12,terça-feira ,14:18:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA ANTONIO FALCAO,AVENIDA,AVENIDA CELSO FURTADO (VIA MANGUE),ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-11-12,terça-feira ,15:03:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA ERNESTO DE PAULA SANTOS,,,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"2,0","0,0",Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-11-12,terça-feira ,15:46:00,SEM VÍTIMA,TAMARINEIRA,EST,EST DO ARRAIAL,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60 km/h
2019-11-12,terça-feira ,16:11:00,SEM VÍTIMA,CASA AMARELA,RUA,RUA REVERENDO ANTONIO GUEIROS,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-12,terça-feira ,16:46:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-12,terça-feira ,17:50:00,SEM VÍTIMA,BREJO DE BEBERIBE,AVENIDA,AVENIDA VEREADOR OTACILIO AZEVEDO,,,COLISÃO COM CICLISTA,"1,0",0,0,"1,0",0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h
2019-11-12,terça-feira ,18:06:00,SEM VÍTIMA,ROSARINHO,AVENIDA,AVENIDA NORTE,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-11-12,terça-feira ,18:31:00,SEM VÍTIMA,SÃO JOSÉ,VIADUTO,VIADUTO CAPITAO TEMUDO,,,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-12,terça-feira ,18:49:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA ANTONIO FALCAO,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,0,0,"1,0","0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,
2019-11-12,terça-feira ,18:51:00,SEM VÍTIMA,TORRE,RUA,RUA MARCOS ANDRE,RUA,RUA ANA NERY,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,30 km/h
2019-11-12,terça-feira ,20:01:00,SEM VÍTIMA,TAMARINEIRA,RUA,RUA GOMES COUTINHO,EST,EST DO ARRAIAL,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-12,terça-feira ,20:29:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA AMALIA BERNARDINO DE SOUZA,RUA,RUA ERNESTO DE PAULA SANTOS,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2019-11-12,terça-feira ,20:49:00,SEM VÍTIMA,CASA AMARELA,EST,EST DO ARRAIAL,RUA,RUA PADRE LEMOS,COLISÃO TRASEIRA,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,
2019-11-12,terça-feira ,21:57:00,SEM VÍTIMA,TEJIPIÓ,AVENIDA,AVENIDA DR JOSE RUFINO,RUA,RUA DO SANCHO,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,
2019-11-12,terça-feira ,22:34:00,SEM VÍTIMA,TORRE,RUA,RUA REAL DA TORRE,,,COLISÃO TRASEIRA,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,50 km/h
2019-11-13,quarta-feira ,07:28:00,SEM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA NORTE,AVENIDA,AVENIDA JOAO DE BARROS,COLISÃO TRASEIRA,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,
2019-11-13,quarta-feira ,07:31:00,COM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,ATROPELAMENTO,0,0,"1,0",0,"1,0",0,0,0,0,"2,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,60 km/h
2019-11-13,quarta-feira ,07:44:00,COM VÍTIMA,GUABIRABA,EST,EST DOS MACACOS,,,COLISÃO FRONTAL,"2,0",0,0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h
2019-11-13,quarta-feira ,07:53:00,SEM VÍTIMA,CAXANGÁ,AVENIDA,AVENIDA CAXANGA,EST,EST DO BARBALHO,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2019-11-13,quarta-feira ,08:20:00,SEM VÍTIMA,ESPINHEIRO,RUA,RUA CONS PORTELA,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,
2019-11-13,quarta-feira ,08:38:00,SEM VÍTIMA,ESPINHEIRO,RUA,RUA CONS PORTELA,RUA,RUA BARAO DE ITAMARACA,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,30 km/h
2019-11-13,quarta-feira ,08:38:00,COM VÍTIMA,BOA VISTA,RUA,RUA DO HOSPICIO,,,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"2,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-11-13,quarta-feira ,08:42:00,SEM VÍTIMA,DERBY,PRC,PRC DO DERBY,RUA,RUA JENER DE SOUZA,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,
2019-11-13,quarta-feira ,08:49:00,SEM VÍTIMA,JARDIM SÃO PAULO,RUA,RUA LEANDRO BARRETO,RUA,RUA LORENA,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2019-11-13,quarta-feira ,09:02:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-11-13,quarta-feira ,09:04:00,COM VÍTIMA,AFOGADOS,RUA,RUA DA PAZ,RUA,RUA NICOLAU PEREIRA,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6a,
2019-11-13,quarta-feira ,09:05:00,COM VÍTIMA,CORDEIRO,EST,EST DO FORTE DO ARRAIAL N. DO B. JESUS,RUA,RUA URUBA,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-13,quarta-feira ,09:33:00,SEM VÍTIMA,AFOGADOS,RUA,RUA SAO MIGUEL,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,,,Seca,Perfeito estado,,,
2019-11-13,quarta-feira ,10:10:00,SEM VÍTIMA,CAMPO GRANDE,EST,EST DE BELEM,RUA,RUA PAULO DE ARRUDA,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-11-13,quarta-feira ,10:30:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ARMINDO MOURA,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,30 km/h
2019-11-13,quarta-feira ,10:29:00,SEM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA CAXANGA,RUA,RUA MANOEL JOAQUIM DE ALMEIDA,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,60 km/h
2019-11-13,quarta-feira ,10:42:00,SEM VÍTIMA,ILHA DO RETIRO,RUA,RUA SPORT CLUBE DO RECIFE,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,
2019-11-13,quarta-feira ,11:01:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-13,quarta-feira ,11:14:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,PTE,PTE DO MOTOCOLOMBO,COLISÃO TRASEIRA,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-13,quarta-feira ,11:24:00,SEM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA NORTE,,,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,
2019-11-13,quarta-feira ,11:39:00,SEM VÍTIMA,SANTO ANTÔNIO,RUA,RUA IMPERADOR PEDRO SEGUNDO,AVENIDA,AVENIDA N S DO CARMO,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-26,60 km/h
2019-11-13,quarta-feira ,12:03:00,COM VÍTIMA,AFOGADOS,RUA,RUA GENERAL SOUZA DOCA,,,ATROPELAMENTO,"1,0",0,0,0,"1,0",0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,30 km/h
2019-11-13,quarta-feira ,12:03:00,COM VÍTIMA,TAMARINEIRA,RUA,RUA PADRE ROMA,AVENIDA,AVENIDA CONS ROSA E SILVA,COLISÃO TRASEIRA,0,"1,0",0,0,0,0,0,0,0,"1,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-11-13,quarta-feira ,12:26:00,SEM VÍTIMA,DERBY,RUA,RUA JENER DE SOUZA,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-11-13,quarta-feira ,12:48:00,SEM VÍTIMA,MANGABEIRA,AVENIDA,AVENIDA NORTE,RUA,RUA DA MANGABEIRA,COLISÃO TRASEIRA,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-11-13,quarta-feira ,13:07:00,SEM VÍTIMA,SANTO AMARO,RUA,RUA DO POMBAL,RUA,RUA PEDRO AFONSO,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Placas Pare,40 km/h
2019-11-13,quarta-feira ,13:12:00,SEM VÍTIMA,BARRO,RUA,RUA MAJOR CHAGAS DE OLIVEIRA,AVENIDA,AVENIDA DR JOSE RUFINO,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-13,quarta-feira ,14:19:00,SEM VÍTIMA,CIDADE UNIVERSITÁRIA,AVENIDA,AVENIDA PROFESSOR LUIZ FREIRE,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,,,
2019-11-13,quarta-feira ,16:53:00,COM VÍTIMA,SANTO AMARO,RUA,RUA DO POMBAL,RUA,RUA DOS PALMARES,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"2,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-11-13,quarta-feira ,18:38:00,SEM VÍTIMA,MADALENA,RUA,RUA REAL DA TORRE,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-13,quarta-feira ,19:08:00,SEM VÍTIMA,PINA,PTE,PTE GOVERNADOR PAULO GUERRA,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-13,quarta-feira ,19:29:00,SEM VÍTIMA,MADALENA,EST,EST DOS REMEDIOS,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-11-13,quarta-feira ,19:33:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA MAURICIO DE NASSAU,,,ATROPELAMENTO ANIMAL,0,0,0,0,0,0,"1,0",0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,R-6a,
2019-11-13,quarta-feira ,19:40:00,COM VÍTIMA,PINA,PTE,PTE GOVERNADOR PAULO GUERRA,,,COLISÃO COM CICLISTA,"1,0",0,0,"1,0",0,0,0,0,0,"1,0","0,0",Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Não há placas,60 km/h
2019-11-13,quarta-feira ,19:43:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,,,COLISÃO TRASEIRA,"1,0","1,0",0,0,0,0,0,0,0,"2,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2019-11-13,quarta-feira ,20:08:00,SEM VÍTIMA,MADALENA,AVENIDA,AVENIDA JOSE GONCALVES DE MEDEIROS,,,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Não há placas,
2019-11-13,quarta-feira ,20:44:00,SEM VÍTIMA,IMBIRIBEIRA,RUA,RUA ALAMEDA DAS HORTENCIAS,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,,Não há placas,30 km/h
2019-11-13,quarta-feira ,21:21:00,COM VÍTIMA,CASA AMARELA,RUA,RUA RAIMUNDO FREIXEIRA,RUA,RUA IRMA LUCIA,COLISÃO COM CICLISTA,"1,0",0,0,"1,0",0,0,0,0,0,"1,0","0,0",Esquina,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,,
2019-11-13,quarta-feira ,21:47:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Incompleta,Seca,Mal iluminada,Não existe,Não há placas,
2019-11-13,quarta-feira ,22:11:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA VISCONDE DE JEQUITINHONHA,RUA,RUA ERNESTO DE PAULA SANTOS,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,R-6a,30 km/h
2019-11-14,quinta-feira ,07:04:00,SEM VÍTIMA,CASA AMARELA,AVENIDA,AVENIDA NORTE,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-11-14,quinta-feira ,07:50:00,SEM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA GENERAL SAN MARTIN,RUA,RUA GOMES TABORDA,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,
2019-11-14,quinta-feira ,08:38:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-11-14,quinta-feira ,08:44:00,SEM VÍTIMA,ESPINHEIRO,RUA,RUA CONS PORTELA,RUA,RUA QUARENTA E OITO,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,40 km/h
2019-11-14,quinta-feira ,09:04:00,SEM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA CAXANGA,RUA,RUA PACIFICO DA LUZ,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-11-14,quinta-feira ,09:05:00,SEM VÍTIMA,ESPINHEIRO,RUA,RUA JOSE LUIZ DA SILVEIRA BARROS,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6b,40 km/h
2019-11-14,quinta-feira ,09:22:00,SEM VÍTIMA,ESTÂNCIA,AVENIDA,AVENIDA RECIFE,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-11-14,quinta-feira ,09:23:00,SEM VÍTIMA,AFOGADOS,AVENIDA,AVENIDA SUL,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,40 km/h
2019-11-14,quinta-feira ,09:41:00,SEM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA MAURICIO DE NASSAU,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h
2019-11-14,quinta-feira ,10:01:00,SEM VÍTIMA,ESTÂNCIA,AVENIDA,AVENIDA RECIFE,AVENIDA,AVENIDA JOAO CABRAL DE MELO NETO,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-11-14,quinta-feira ,10:41:00,SEM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO FRONTAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,60 km/h
2019-11-14,quinta-feira ,10:47:00,SEM VÍTIMA,AREIAS,AVENIDA,AVENIDA RECIFE,,,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,60 km/h
