data,dia_semana,hora,natureza,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereço,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2023-03-08,quarta-feira ,11:12:00,COM VÍTIMA,MADALENA,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,RUA,RUA SENADOR FABIO DE BARROS,EM FRENTE AO POSTO EXTRA,MADALENA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,11:31:00,COM VÍTIMA,BOA VISTA,PRC,PRC MACIEL PINHEIRO,,,PRAÇA MACIEL PINHEIRO, HOTEL AMERICA,BOA VISTA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-03-08,quarta-feira ,11:31:00,COM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA ENGENHEIRO JOSE ESTELITA,,,MIRANTE DO CAIS,SÃO JOSÉ,,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,11:31:00,COM VÍTIMA,SAO JOSE,CAIS,CAIS SANTA RITA,,,EM FRENTE AO NOVO HOTEL,SÃO JOSÉ,76,CIDADE,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,12:24:00,SEM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA CONDE DA BOA VISTA,,,EM FRENTE AO EDIFÍCIO IOBI,BOA VISTA,,SUBURBIO,,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,12:24:00,COM VÍTIMA,CAMPO GRANDE,RUA,RUA MARQUES DE ABRANTES,RUA,RUA VOLUNTARIOS DA PATRIA,PROX AO RESTAURANTE SKILLUS,CAMPO GRANDE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,12:58:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE À FERREIRA COSTA,IMBIRIBEIRA,386,SUBURBIO,COLISÃO LATERAL,2,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,01:02:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,RUA,RUA QUARENTA E OITO,EMBAIXO DO VIADUTO  DA JOAO DE BARROS  S/T RECIFE,SANTO AMARO,,CIDADE,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,01:23:00,COM VÍTIMA,SANTO AMARO,RUA,RUA ARNOBIO MARQUES,,,EM FRENTE AO HOSPITAL OSWALDO CRUZ,SANTO AMARO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,01:34:00,COM VÍTIMA,AFOGADOS,RUA,RUA COSME VIANA,RUA,RUA TRES DE AGOSTO,NO SEMÁFOR 525,AFOGADOS,525,SUBURBIO,ATROPELAMENTO DE PESSOA,2,0,0,0,1,0,0,0,0,2,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,01:38:00,SEM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,RUA,RUA GENERAL JOAQUIM INACIO,EM FRENTE AO ITAÚ,BOA VISTA,69,CIDADE,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,03:11:00,COM VÍTIMA,PARNAMIRIM,RUA,RUA PADRE ROMA,,,E/F AO BAR FAACA,PARNAMIRIM,,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,06:21:00,COM VÍTIMA,AFOGADOS,RUA,RUA SAO MIGUEL,RUA,RUA ALEXANDRE RODRIGUES FERREIRA,ENFRENTE A CASA FÚNERARIA SÃO MIGEUL,AFOGADOS,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-03-08,quarta-feira ,07:40:00,COM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA VISCONDE DE SUASSUNA,RUA,RUA BISPO CARDOSO AYRES,LINS ADVOCACIA,BOA VISTA,172,SUBURBIO,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-09,quinta-feira ,05:31:00,COM VÍTIMA,ARRUDA,RUA,RUA DO MACHADO,,,PRÓXIMO AO CLUBE DOS IRRESPONSÁVEIS,ARRUDA,,CIDADE,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-09,quinta-feira ,06:35:00,COM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,AVENIDA,AVENIDA SENADOR ROBERT KENNEDY,NO SEMAFORO 319,,IPSEP,319,CIDADE,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-03-09,quinta-feira ,08:15:00,COM VÍTIMA,TAMARINEIRA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,PRÓX. AO NEXOS HOTEL,TAMARINEIRA,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,2,0,,,,,,,,,,,,,
2023-03-09,quinta-feira ,09:46:00,COM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,,,EM FRENTE AO NUMERO 807,IPUTINGA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-09,quinta-feira ,10:44:00,COM VÍTIMA,CABANGA,RUA,RUA BITURI,RUA,RUA BUJARI,PROX. A COMPESA,CABANGA,,SUBURBIO,COLISÃO LATERAL,0,1,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,
2023-03-09,quinta-feira ,11:55:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA GENERAL SAN MARTIN,,,EM FRENTE A FARMACIA PAGUE MENOS,CORDEIRO,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-09,quinta-feira ,03:17:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA GENERAL SAN MARTIN,,,COMPAZ ARIANO SUASSUNA,CORDEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-10,sexta-feira ,09:17:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,RUA,RUA LEAO FALCAO,EM FRENTE AO HOSPITAL NAVAL,SANTO AMARO,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-03-10,sexta-feira ,10:26:00,COM VÍTIMA,AGUA FRIA,AVENIDA,AVENIDA BEBERIBE,RUA,RUA ZEFERINO AGRA,PROX. AO MAGAZINE LUIZA,ÁGUA FRIA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-03-10,sexta-feira ,11:00:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,PRÓX AO SESI,IBURA,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-03-10,sexta-feira ,05:39:00,COM VÍTIMA,AFOGADOS,RUA,RUA SAO MIGUEL,,,CHURRASCARIA CHARQUE NA BRASA,AFOGADOS,,CIDADE,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-10,sexta-feira ,06:45:00,SEM VÍTIMA,CAMPO GRANDE,RUA,RUA FRANKLIN TAVORA,,,COLÉGIO SABER,CAMPO GRANDE,,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-10,sexta-feira ,10:51:00,SEM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE AO EMPRESARIAL RENATO DIAS,DERBY,,SUBURBIO,,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-11,sábado ,07:34:00,SEM VÍTIMA,PINA,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,,,EM FRENTE AO POSTO PETRONAC,PINA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-11,sábado ,08:46:00,COM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA BEBERIBE,RUA,RUA PROFESSOR JERONIMO GUEIROS,EM FRENTE A COOPERATIVA ALIANÇA,ENCRUZILHADA,,SUBURBIO,COLISÃO FRONTAL,2,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-11,sábado ,10:21:00,COM VÍTIMA,CASA AMARELA,RUA,RUA PADRE LEMOS,AVENIDA,AVENIDA PEDRO ALLAIN,EM FRENTE A CASAPIO,CASA AMARELA,,,COLISÃO LATERAL,0,1,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,
2023-03-11,sábado ,12:06:00,SEM VÍTIMA,AGUA FRIA,EST,EST VELHA DE AGUA FRIA,,,APÓS MILENA MÓVEIS E ELETRO,ÁGUA FRIA,,,COLISÃO TRASEIRA,1,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,
2023-03-11,sábado ,07:35:00,SEM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA CAXANGA,,,EM FRENTE AO PARQUE DE EXPOSIÇÕES DE ANIMAIS DO CORDEIRO,CORDEIRO,,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-11,sábado ,08:39:00,COM VÍTIMA,TORROES,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,,,EM FRENTE A UPA DOS TORRÕES,TORRÕES,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-03-11,sábado ,08:46:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,PROXIMO A POLICLINICA ARNALDO MARQUES,IBURA,707,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-12,domingo ,02:06:00,SEM VÍTIMA,AFOGADOS,RUA,RUA JOAO IVO DA SILVA,,,EM FRENTE FIAT FIORI,AFOGADOS,,SUBURBIO,,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
2023-03-12,domingo ,01:17:00,SEM VÍTIMA,SAO JOSE,RUA,RUA IMPERIAL,,,EMBAIXO DO VIADUTO DO METRO DE AFOGADOS,SÃO JOSÉ,,,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2023-03-13,segunda-feira ,11:44:00,COM VÍTIMA,ESPINHEIRO,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,FREITOS MOTOPEÇAS,ESPINHEIRO,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-13,segunda-feira ,12:44:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA FELIX DE BRITO E MELO,,,APOS O BIG BOMPREÇO,BOA VIAGEM,,CIDADE,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-13,segunda-feira ,05:31:00,COM VÍTIMA,BARRO,AVENIDA,AVENIDA DR JOSE RUFINO,RUA,RUA LUIZ SOARES,E/F AO MIRANTE DO RECIFE,BARRO,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-03-13,segunda-feira ,06:09:00,COM VÍTIMA,SANTO ANTONIO,PRC,PRC DA REPUBLICA,,,,SANTO ANTÔNIO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-13,segunda-feira ,09:42:00,SEM VÍTIMA,IPUTINGA,RUA,RUA SAO MATEUS,,,COM A RUA CESSÁRIO CAMPELO,IPUTINGA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,07:32:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA PADRE CABRAL,RUA,RUA JOSE DOMINGUES DA SILVA,AO LADO DO EDIFICIO BARCELONA,BOA VIAGEM,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,08:33:00,COM VÍTIMA,AFOGADOS,RUA,RUA NICOLAU PEREIRA,RUA,RUA DA PAZ,PRÓX. À SUCATA DO AZULEJO,AFOGADOS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,09:01:00,COM VÍTIMA,IMBIRIBEIRA,RUA,RUA ARQUITETO LUIZ NUNES,,,NO FINAL DA PONTE GILBERTO FREIRES,IMBIRIBEIRA,,CIDADE,QUEDA,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,10:50:00,COM VÍTIMA,PINA,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,,,HOTEL MALIBU,PINA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,12:49:00,COM VÍTIMA,FUNDAO,AVENIDA,AVENIDA BEBERIBE,RUA,RUA SAO JOAQUIM DO MONTE,EM FRENTE AO PRESSÃO MIX BAR,FUNDÃO,153,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,01:59:00,COM VÍTIMA,CASA AMARELA,RUA,RUA DA HARMONIA,,,PROX A ESCOLA VILA SÉZAMO,CASA AMARELA,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,02:19:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,AVENIDA,AVENIDA CRUZ CABUGA,AV.  CRUZ CABUGÁ,SANTO AMARO,34,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,02:28:00,COM VÍTIMA,SAO JOSE,RUA,RUA SAO JOAO,RUA,RUA VIDAL DE NEGREIROS,EM FRENTE A PRAÇA DAS CINCO PONTAS,SÃO JOSÉ,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,04:45:00,SEM VÍTIMA,IMBIRIBEIRA,RUA,RUA DR TAVARES CORREIA,RUA,RUA JOAQUIM PESSOA,PRÓXIMO À MARCOPOLO,IMBIRIBEIRA,,SUBURBIO,,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,05:20:00,COM VÍTIMA,SAO JOSE,CAIS,CAIS SANTA RITA,,,SOB O SEMÁFORO 076,SÃO JOSÉ,76,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,07:23:00,COM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA BEBERIBE,RUA,RUA PROFESSOR JERONIMO GUEIROS,EM FRENTE AO BANCO DO BRASIL,ENCRUZILHADA,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-14,terça-feira ,09:09:00,SEM VÍTIMA,ARRUDA,AVENIDA,AVENIDA BEBERIBE,,,EM FRENTE AO 433,ARRUDA,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-15,quarta-feira ,04:21:00,SEM VÍTIMA,ENGENHO DO MEIO,RUA,RUA LINDOLFO COLOR,RUA,RUA ANTONIO CURADO,,ENGENHO DO MEIO,395,SUBURBIO,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-15,quarta-feira ,07:59:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE A HONDA,IMBIRIBEIRA,,CIDADE,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-15,quarta-feira ,10:16:00,COM VÍTIMA,CASA AMARELA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,AV PROF JOSÉ DOS ANJOS,CASA AMARELA,364,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-09,quinta-feira ,09:37:00,COM VÍTIMA,IPSEP,RUA,RUA SAO NICOLAU,RUA,RUA ABDIAS CABRAL DE MOURA,CRUZAMANTO,IPSEP,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-15,quarta-feira ,11:26:00,COM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA BEBERIBE,RUA,RUA DA CORAGEM,NO SEMAFORO 186,ENCRUZILHADA,,,COLISÃO FRONTAL,1,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-15,quarta-feira ,01:41:00,COM VÍTIMA,SAN MARTIN,RUA,RUA VINTE E UM DE ABRIL,RUA,RUA ARSENIO CALACA,PROX AO BPTRAN,SAN MARTIN,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-15,quarta-feira ,03:10:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA,RUA ITABIRA,,,UPA EDUARDO CAMPOS,BOMBA DO HEMETÉRIO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-15,quarta-feira ,05:10:00,COM VÍTIMA,LINHA DO TIRO,RUA,RUA URIEL DE HOLANDA,,,PRÓXIMO AO CAMPO DO CAFÉ,LINHA DO TIRO,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,
2023-03-15,quarta-feira ,07:40:00,SEM VÍTIMA,CIDADE UNIVERSITARIA,RUA,RUA EMILIANO BRAGA,,,COM A RUA CHAVES BATISTA,CIDADE UNIVERSITÁRIA,,,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,08:52:00,COM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,AO LADO DO MURO DO AEROPORTO / PROX AO SEMÁFORO 130,IPSEP,130,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,09:02:00,SEM VÍTIMA,TAMARINEIRA,RUA,RUA CONEGO BARATA,,,EM FRENTE A FERREIRA COSTA,TAMARINEIRA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,10:44:00,COM VÍTIMA,SAO JOSE,VIADUTO,VIADUTO DAS CINCO PONTAS,,,SENT. CIDADE,SÃO JOSÉ,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,10:45:00,COM VÍTIMA,FUNDAO,RUA,RUA DO MACHADO,,,PROX A MARCENARIA PINOS TUDO,FUNDÃO,,,COLISÃO LATERAL,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,10:56:00,COM VÍTIMA,MACAXEIRA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,VERIFICADO ÓLEO NA VIA NO SENTIDO CIDADE, CAUSANDO  RISCO DE ACIDENTE NO  LOCAL .  NECESSÁRIO PÓ DE SERRA. NA FRENTE DO PARQUE DA MACAXEIRA.,MACAXEIRA,296,CIDADE,TOMBAMENTO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-03-16,quinta-feira ,10:58:00,COM VÍTIMA,ILHA DO LEITE,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE AO HOSPITAL PORTUGUES,ILHA DO LEITE,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,11:14:00,COM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA MAURICIO DE NASSAU,,,PROX AO VIADUTO DA CAXANGA,IPUTINGA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,11:54:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,NO SEMAFORO 396,IMBIRIBEIRA,396,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,01:11:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA CAXANGA,,,,VÁRZEA,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,01:11:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA CAXANGA,,,,VÁRZEA,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,01:25:00,COM VÍTIMA,ESTANCIA,AVENIDA,AVENIDA RECIFE,,,LADO OPOSTO AO ANTIGO MAKRO/ SENTIDO BR,ESTÂNCIA,621,,COLISÃO TRASEIRA,2,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,03:41:00,SEM VÍTIMA,TORREAO,RUA,RUA DJALMA FARIAS,,,ACADEMIA DA CIDADE,TORREÃO,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2023-03-16,quinta-feira ,04:39:00,SEM VÍTIMA,SANTO AMARO,RUA,RUA DR CARLOS CHAGAS,RUA,RUA ALUISIO DE AZEVEDO,EM FRENTE AO COLÉGIO ÚNICO,SANTO AMARO,,,,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-17,sexta-feira ,08:30:00,COM VÍTIMA,CAMPO GRANDE,RUA,RUA DJALMA FARIAS,RUA,RUA PADRE MIGUELINHO,PROX. A IGREJA ASSEMBLEIA DE DEUS,CAMPO GRANDE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-17,sexta-feira ,09:26:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE AO ARMAZÉM CORAL,IMBIRIBEIRA,286,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-17,sexta-feira ,02:28:00,COM VÍTIMA,AFLITOS,AVENIDA,AVENIDA CONS ROSA E SILVA,,,AO LADO DA HABIB`S,AFLITOS,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-18,sábado ,11:41:00,COM VÍTIMA,PINA,RUA,RUA VERA CRUZ,RUA,RUA JEMIL ASFORA,EM FRENTE AO MERCADINHO BEIRA RIO,PINA,,,COLISÃO LATERAL,0,1,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,
2023-03-18,sábado ,12:46:00,COM VÍTIMA,SAO JOSE,PRC,PRC DAS CINCO PONTAS,RUA,RUA SAO JOAO,AO LADO DO FORTE DAS CINCO PONTAS S/T  IMPERIAL  NO SEMAFORO 199,SÃO JOSÉ,199,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-18,sábado ,04:11:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,E/F ALUMI AÇO  S/T CID,IMBIRIBEIRA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-03-18,sábado ,05:22:00,COM VÍTIMA,IPUTINGA,EST,EST DO BARBALHO,,,AO LADO DO DETRAN,IPUTINGA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-18,sábado ,11:31:00,COM VÍTIMA,AREIAS,AVENIDA,AVENIDA DR JOSE RUFINO,,,AO LADO DO SENAI,AREIAS,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-19,domingo ,03:26:00,COM VÍTIMA,JIQUIA,RUA,RUA SAO MIGUEL,,,POSTO PETROISA E POSTO IPIRANGA,JIQUIÁ,,,CHOQUE,1,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,
2023-03-19,domingo ,07:34:00,COM VÍTIMA,PRADO,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,RUA,RUA SANTA EDWIRGES,EM FRENTE AO ENGEFRIO,PRADO,354,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-19,domingo ,02:22:00,COM VÍTIMA,AREIAS,AVENIDA,AVENIDA RECIFE,,,EM FRENTE À CHURRASCARIA PAJUÇARA,AREIAS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-20,segunda-feira ,07:15:00,COM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,PROXIMIDADES DA FACULDADE SANTA HELENA,CAXANGÁ,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-20,segunda-feira ,08:18:00,COM VÍTIMA,PRADO,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,,,EM FRENTE AO COMPAZ,PRADO,688,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-20,segunda-feira ,08:47:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,,,REF: PARQUE DONA LLINDÚ,BOA VIAGEM,,,COLISÃO TRASEIRA,3,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-03-20,segunda-feira ,05:27:00,COM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,AO LADO DO CAXANGÁ GOLF CLUB,CAXANGÁ,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
