DATA,dia_semana,hora,natureza,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereço,detalhe_endereco_acidente,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via
2019-01-26,sábado ,15:54:00,COM VÍTIMA,PINA,AVENIDA,AVENIDA BOA VIAGEM,,,ATROPELAMENTO,0,0,0,0,1,0,1,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6b,60 km/h
2019-01-26,sábado ,17:26:00,SEM VÍTIMA,ESPINHEIRO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h
2019-01-26,sábado ,19:27:00,SEM VÍTIMA,ARRUDA,AVENIDA,AVENIDA PROFESSOR JOSE DOS ANJOS,,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Mal iluminada,Faixa de pedestre,,
2019-01-26,sábado ,20:58:00,SEM VÍTIMA,DOIS UNIDOS,AVENIDA,AVENIDA HILDEBRANDO DE VASCONCELOS,,,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,,Seca,Perfeito estado,Não existe,Não há placas,30 km/h
2019-01-26,sábado ,21:57:00,SEM VÍTIMA,ILHA DO LEITE,RUA,RUA FRANCISCO ALVES,PRC,PRC MIGUEL DE CERVANTES,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-27,domingo ,10:36:00,SEM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,
2019-01-27,domingo ,15:39:00,SEM VÍTIMA,VASCO DA GAMA,RUA,RUA VASCO DA GAMA,,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-01-27,domingo ,15:52:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA PADRE CARAPUCEIRO,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-27,domingo ,16:44:00,COM VÍTIMA,VARZEA,RUA,RUA VALE DO SIRIJI,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,
2019-01-27,domingo ,21:22:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA RIBEIRO DE BRITO,RUA,RUA TENENTE DOMINGOS DE BRITO,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,40 km/h
2019-01-27,domingo ,21:49:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA GENERAL SAN MARTIN,,,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal iluminada,Não existe,Outras,
2019-01-27,domingo ,23:14:00,SEM VÍTIMA,JAQUEIRA,AVENIDA,AVENIDA RUI BARBOSA,AVENIDA,AVENIDA DR MALAQUIAS,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Chuvoso,Não existe,Ilegível,Molhada,Mal iluminada,Não existe,Não há placas,60 km/h
2019-01-27,domingo ,23:46:00,SEM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA GENERAL SAN MARTIN,,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Não há placas,40 km/h
2019-01-27,domingo ,23:56:00,SEM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA CAXANGA,EST,EST DO BARBALHO,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Chuvoso,Sem defeito,Ilegível,Molhada,Mal iluminada,Faixa de pedestre,Não há placas,60 km/h
2019-01-28,segunda-feira ,06:42:00,SEM VÍTIMA,PINA,AVENIDA,AVENIDA HERCULANO BANDEIRA,RUA,RUA ARQUITETO AUGUSTO REINALDO,ABALROAMENTO TRANSVERSAL,1,0,0,0,0,1,0,0,0,0,0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,60 km/h
2019-01-28,segunda-feira ,07:01:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA RECIFE,,,CAPOTAMENTO,1,0,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,60 km/h
2019-01-28,segunda-feira ,07:40:00,SEM VÍTIMA,VARZEA,AVENIDA,AVENIDA JOAQUIM RIBEIRO,RUA,RUA FRANCISCO TORRES,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-28,segunda-feira ,08:11:00,SEM VÍTIMA,TORROES,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,0,0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Agente,Não há placas,
2019-01-28,segunda-feira ,08:40:00,SEM VÍTIMA,MADALENA,RUA,RUA REAL DA TORRE,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,60 km/h
2019-01-28,segunda-feira ,11:21:00,SEM VÍTIMA,IPSEP,RUA,RUA PADRE LIMA E SA,RUA,RUA ADOLFO FARO,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Chuvoso,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,Não há placas,
2019-01-28,segunda-feira ,11:43:00,COM VÍTIMA,ENCRUZILHADA,RUA,RUA ALFREDO DE CASTRO,,,CHOQUE VEÍCULO PARADO,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Com defeito,Perfeito estado,Molhada,Perfeito estado,,Não há placas,
2019-01-27,domingo ,11:00:00,COM VÍTIMA,JOANA BEZERRA,VIADUTO,VIADUTO CAPITAO TEMUDO,,,COLISÃO TRASEIRA,2,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Outras,60 km/h
2019-01-28,segunda-feira ,15:58:00,SEM VÍTIMA,CASA AMARELA,RUA,RUA PADRE LEMOS,,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-01-28,segunda-feira ,16:05:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA FRANCISCO DA CUNHA,,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-28,segunda-feira ,16:10:00,SEM VÍTIMA,BOA VISTA,RUA,RUA DO HOSPICIO,RUA,RUA PRINCESA IZABEL,ABALROAMENTO TRANSVERSAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-01-28,segunda-feira ,19:23:00,SEM VÍTIMA,AGUA FRIA,RUA,RUA DAS MOCAS,,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-28,segunda-feira ,19:30:00,SEM VÍTIMA,SAN MARTIN,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,AVENIDA,AVENIDA GENERAL SAN MARTIN,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-28,segunda-feira ,21:02:00,SEM VÍTIMA,CASA AMARELA,EST,EST DO ENCANAMENTO,RUA,RUA IRMA LUCIA,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,,Placas Pare,
2019-01-28,segunda-feira ,21:39:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Chuvoso,Intermitente,Incompleta,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2019-01-29,terça-feira ,00:02:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA DES JOSE NEVES,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Outros,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,
2019-01-29,terça-feira ,07:53:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,,40 km/h
2019-01-29,terça-feira ,08:13:00,COM VÍTIMA,CAMPO GRANDE,RUA,RUA ODORICO MENDES,RUA,RUA VISCONDE DE CAIRU,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,
2019-01-29,terça-feira ,09:23:00,SEM VÍTIMA,AFOGADOS,RUA,RUA LONDRINA,,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-29,terça-feira ,09:27:00,SEM VÍTIMA,AFOGADOS,RUA,RUA SAO MIGUEL,,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,50 km/h
2019-01-29,terça-feira ,10:48:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,RUA,RUA HENRIQUE CAPITULINO,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h
2019-01-29,terça-feira ,11:25:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Não há placas,40 km/h
2019-01-29,terça-feira ,11:53:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA ANTONIO TORRES GALVAO,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,Outras,
2019-01-29,terça-feira ,12:19:00,SEM VÍTIMA,BOA VISTA,RUA,RUA AURORA,,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,
2019-01-29,terça-feira ,14:00:00,SEM VÍTIMA,CORREGO DO JENIPAPO,RUA,RUA DA DEMOCRACIA,AVENIDA,AVENIDA DA RECUPERACAO,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h
2019-01-29,terça-feira ,14:22:00,SEM VÍTIMA,SANTO AMARO,RUA,RUA ALVARES DE AZEVEDO,,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-29,terça-feira ,14:33:00,SEM VÍTIMA,PINA,PTE,PTE GOVERNADOR PAULO GUERRA,,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,60 km/h
2019-01-29,terça-feira ,14:56:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA DES JOAO PAES,RUA,RUA CORONEL ANIZIO RODRIGUES COELHO,ABALROAMENTO TRANSVERSAL,1,0,0,0,0,1,0,0,0,0,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,
2019-01-29,terça-feira ,16:06:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-01-29,terça-feira ,19:10:00,COM VÍTIMA,PASSARINHO,EST,EST DO PASSARINHO,RUA,RUA ANDORINHA,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-29,terça-feira ,20:07:00,COM VÍTIMA,SANTO AMARO,RUA,RUA RAMPA,,,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,
2019-01-30,quarta-feira ,07:41:00,COM VÍTIMA,CASA AMARELA,AVENIDA,AVENIDA NORTE,RUA,RUA VISCONDE DE TAUNAY,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-30,quarta-feira ,07:44:00,SEM VÍTIMA,PINA,AVENIDA,AVENIDA ANTONIO DE GOES,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Agente,Outras,60 km/h
2019-01-30,quarta-feira ,09:33:00,SEM VÍTIMA,BONGI,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2019-01-30,quarta-feira ,09:37:00,SEM VÍTIMA,SANTO AMARO,RUA,RUA DOS PALMARES,RUA,RUA MAJOR CODECEIRA,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,R-6a,40 km/h
2019-01-30,quarta-feira ,10:04:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,,,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,
2019-01-30,quarta-feira ,10:05:00,SEM VÍTIMA,RUA,RUA,RUA AVIADOR SEVERIANO LINS,RUA,RUA DONA BENVINDA DE FARIAS,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,
2019-01-30,quarta-feira ,10:32:00,SEM VÍTIMA,TORROES,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,EST,EST DO FORTE DO ARRAIAL N. DO B. JESUS,COLISÃO TRASEIRA,2,0,0,0,0,0,1,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60 km/h
2019-01-30,quarta-feira ,11:36:00,SEM VÍTIMA,GRACAS,RUA,RUA DAS CREOULAS,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-01-30,quarta-feira ,11:39:00,COM VÍTIMA,AFOGADOS,RUA,RUA JOAO IVO DA SILVA,RUA,RUA PADRE TEOFILO TWORZ,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-30,quarta-feira ,11:47:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,RUA,RUA JOAQUIM BANDEIRA,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Mal conservada,Faixa de pedestre,Outras,60 km/h
2019-01-30,quarta-feira ,11:58:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,RUA,RUA FREI CASSIMIRO,COLISÃO COM CICLISTA,0,0,0,1,0,1,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-01-30,quarta-feira ,12:03:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2019-01-30,quarta-feira ,12:08:00,SEM VÍTIMA,TAMARINEIRA,AVENIDA,AVENIDA NORTE,RUA,RUA CONEGO BARATA,ABALROAMENTO TRANSVERSAL,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-01-30,quarta-feira ,12:08:00,SEM VÍTIMA,ESTANCIA,AVENIDA,AVENIDA RECIFE,,,COLISÃO FRONTAL,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2019-01-30,quarta-feira ,12:13:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CELSO FURTADO (VIA MANGUE),,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-30,quarta-feira ,12:27:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,1,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2019-01-30,quarta-feira ,12:32:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,RUA,RUA ALEXANDRE MOURA,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-01-30,quarta-feira ,12:44:00,SEM VÍTIMA,BONGI,RUA,RUA SANTA EDWIRGES,,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,,Seca,Perfeito estado,Não existe,Outras,40 km/h
2019-01-30,quarta-feira ,13:40:00,COM VÍTIMA,AFLITOS,AVENIDA,AVENIDA SANTOS DUMONT,RUA,RUA TELES JUNIOR,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-01-30,quarta-feira ,13:47:00,SEM VÍTIMA,SAO JOSE,RUA,RUA FLORIANO PEIXOTO,RUA,RUA DO PEIXOTO,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,40 km/h
2019-01-30,quarta-feira ,14:51:00,SEM VÍTIMA,CASA AMARELA,RUA,RUA BELA VISTA,RUA,RUA ENGENHEIRO DOMBER,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-19,40 km/h
2019-01-30,quarta-feira ,15:39:00,COM VÍTIMA,BOA VISTA,RUA,RUA DAS NINFAS,,,CHOQUE VEÍCULO PARADO,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-30,quarta-feira ,15:41:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA DOS NAVEGANTES,RUA,RUA RIBEIRO DE BRITO,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,
2019-01-30,quarta-feira ,17:18:00,SEM VÍTIMA,TORRE,RUA,RUA PROFESSOR TRAJANO DE MENDONCA,RUA,RUA FLORIANO FRANCISCO DE OLIVEIRA,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,R-6a,
2019-01-30,quarta-feira ,18:05:00,COM VÍTIMA,AREIAS,RUA,RUA IPOJUCA,,,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-30,quarta-feira ,18:09:00,COM VÍTIMA,MADALENA,AVENIDA,AVENIDA VISCONDE DE ALBUQUERQUE,RUA,RUA ARNALDO BASTOS,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,,
2019-01-30,quarta-feira ,18:14:00,SEM VÍTIMA,TORREAO,RUA,RUA DJALMA FARIAS,RUA,RUA OTHON PARAISO,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-30,quarta-feira ,18:34:00,SEM VÍTIMA,PINA,PTE,PTE GOVERNADOR PAULO GUERRA,,,COLISÃO TRASEIRA,4,0,0,0,0,0,0,0,0,0,0,Ponte,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-30,quarta-feira ,19:10:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA DR LUIZ INACIO PESSOA DE MELO,RUA,RUA MAJOR ARMANDO DE SOUZA MELLO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,30 km/h
2019-01-30,quarta-feira ,19:39:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA ANTONIO FALCAO,RUA,RUA GENERAL EDSON AMANCIO RAMALHO,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-01-30,quarta-feira ,21:28:00,SEM VÍTIMA,MADALENA,RUA,RUA BEIRA RIO,RUA,RUA JOSE OSORIO,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6c,
2019-01-30,quarta-feira ,22:22:00,SEM VÍTIMA,AFOGADOS,RUA,RUA SAO MIGUEL,,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-31,quinta-feira ,00:07:00,COM VÍTIMA,JARDIM SAO PAULO,AVENIDA,AVENIDA RECIFE,RUA,RUA SENADOR ALBERTO PASQUALINI,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,50 km/h
2019-01-31,quinta-feira ,03:21:00,SEM VÍTIMA,CABANGA,PTE,PTE GOVERNADOR PAULO GUERRA,,,CHOQUE OBJETO FIXO,1,0,0,0,0,0,0,0,0,0,0,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-01-31,quinta-feira ,05:39:00,SEM VÍTIMA,ESTANCIA,AVENIDA,AVENIDA RECIFE,RUA,RUA MARQUES DE ITANHAEM,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-31,quinta-feira ,07:46:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2019-01-31,quinta-feira ,08:09:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA PREFEITO ARTUR LIMA CAVALCANTI,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-31,quinta-feira ,09:10:00,SEM VÍTIMA,CASA AMARELA,RUA,RUA GUIMARAES PEIXOTO,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-01-31,quinta-feira ,09:31:00,COM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA GUARARAPES,,,ABALROAMENTO LONGITUDINAL,0,1,0,0,0,1,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
